Date,variable_0,Close,High,Low,Open,Volume
2022-10-25,FCX,31.670000076293945,32.0099983215332,30.549999237060547,30.559999465942383,15134000.0
2022-10-25,FDS,419.260009765625,419.44000244140625,410.010009765625,410.760009765625,357500.0
2022-10-25,FDX,155.8000030517578,157.3300018310547,154.85000610351562,155.88999938964844,3077700.0
2022-10-25,FFIV,153.47000122070312,153.9499969482422,148.8800048828125,149.4499969482422,881000.0
2022-10-25,FLT,177.99000549316406,178.0800018310547,174.8699951171875,174.8699951171875,616000.0
2022-10-25,FOX,28.0,28.094999313354492,27.540000915527344,27.700000762939453,1024500.0
2022-10-25,FOXA,29.84000015258789,29.959999084472656,29.399999618530273,29.510000228881836,2444500.0
2022-10-25,FTV,63.90999984741211,64.01000213623047,62.650001525878906,62.75,4732800.0
2022-10-25,GD,245.75,246.49000549316406,242.0500030517578,243.1199951171875,1283000.0
2022-10-25,GILD,69.5999984741211,69.70999908447266,68.4800033569336,68.83999633789062,6711800.0
2022-10-25,GLW,31.47411346435547,31.52371137532888,29.391048502643542,29.58943636260348,15604600.0
2022-10-25,GM,37.0099983215332,37.47999954223633,35.83000183105469,36.45000076293945,25537500.0
2022-10-25,GRMN,84.88999938964844,84.94999694824219,82.51000213623047,82.83999633789062,1592300.0
2022-10-25,GS,332.3999938964844,333.6000061035156,325.9200134277344,327.8599853515625,1837700.0
2022-10-25,HLT,130.49021911621094,132.25819405825888,128.98195583557816,130.36036328550335,2648500.0
2022-10-25,HOLX,65.30000305175781,65.41000366210938,63.68000030517578,63.68000030517578,1658900.0
2022-10-25,HON,188.7257843017578,188.9347676028849,185.2926000104308,185.7503650020081,2907100.0
2022-10-25,HPE,13.850000381469727,13.930000305175781,13.520000457763672,13.600000381469727,16719900.0
2022-10-25,HRL,45.15999984741211,45.38999938964844,44.540000915527344,45.040000915527344,3049800.0
2022-10-25,HSY,233.03306579589844,233.25204563533347,230.8631939897948,231.9083222801986,1069800.0
2022-10-25,ICE,95.16000366210938,95.18000030517578,92.43000030517578,92.91000366210938,3096600.0
2022-10-25,IDXX,352.3500061035156,356.19000244140625,345.8800048828125,345.8800048828125,543200.0
2022-10-25,IEX,212.33999633789062,213.02999877929688,206.52999877929688,206.66000366210938,466600.0
2022-10-25,IFF,96.16000366210938,96.77999877929688,93.47000122070312,94.0199966430664,1790400.0
2022-10-25,ILMN,230.1199951171875,230.7899932861328,222.58999633789062,222.58999633789062,1388000.0
2022-10-25,INVH,33.7192268371582,33.798661464998176,32.65681330953345,32.81567877756188,3895800.0
2022-10-25,IP,33.01731872558594,33.15555229646873,31.990467135814463,32.2076837856709,3548300.0
2022-10-25,IQV,197.64999389648438,197.8300018310547,188.42999267578125,188.42999267578125,2616500.0
2022-10-25,IR,48.87228012084961,48.98724011910208,47.74268860055436,47.76268180952499,2518400.0
2022-10-25,IRM,49.5099983215332,49.720001220703125,47.90999984741211,47.9900016784668,1466700.0
2022-10-25,ISRG,237.8699951171875,238.07000732421875,226.11000061035156,231.02999877929688,4646800.0
2022-10-25,IVZ,14.87862491607666,15.026916479756537,14.166823336220759,14.631471681400352,7443800.0
2022-10-25,J,112.58999633789062,112.63999938964844,110.27999877929688,110.70999908447266,1180200.0
2022-10-25,JCI,57.18000030517578,57.45000076293945,54.84000015258789,54.900001525878906,6867600.0
2022-10-25,JNPR,29.15999984741211,29.290000915527344,28.329999923706055,28.399999618530273,5274100.0
2022-10-25,K,74.08999633789062,74.30999755859375,72.69999694824219,72.97000122070312,1980100.0
2022-10-25,KEY,17.770000457763672,17.940000534057617,17.440000534057617,17.579999923706055,13140800.0
2022-10-25,KHC,36.679508209228516,36.79827511813473,35.69967082803934,36.07577044436297,10129900.0
2022-10-25,KLAC,303.8276062011719,306.68778844353704,296.2834816855447,296.66218728379584,1775000.0
2022-10-25,KMI,17.239418029785156,17.278798932912288,16.865289121768477,16.934208988521075,20557600.0
2022-10-25,KO,58.95000076293945,59.11000061035156,57.75,59.040000915527344,28829900.0
2022-10-25,KR,44.52286148071289,44.6819780983235,43.50849162083052,43.588051826455526,4730700.0
2022-10-25,L,55.69816207885742,55.8979410466734,55.0089286408825,55.29860795369233,715900.0
2022-10-25,LH,227.54147338867188,228.6382418482467,214.65930869361483,214.9484676685303,1496800.0
2022-10-25,LHX,246.97483825683594,247.85039345700764,243.46268866746644,245.64161751594474,1058700.0
2022-10-25,LIN,288.17999267578125,288.239990234375,278.1000061035156,278.3399963378906,2999600.0
2022-10-25,LKQ,53.62877655029297,53.74817164717868,52.295519282647234,52.295519282647234,1708600.0
2022-10-25,LLY,350.3327331542969,351.34988479082955,342.0957008546682,345.556049322249,2513100.0
2022-10-25,LNC,52.7400016784668,53.02000045776367,50.84000015258789,50.93000030517578,1607800.0
2022-10-25,LOW,193.85000610351562,195.0800018310547,188.88999938964844,189.89999389648438,3245700.0
2022-10-25,LRCX,379.8599853515625,386.510009765625,375.0199890136719,375.0199890136719,1749900.0
2022-10-25,LUMN,6.920000076293945,6.929999828338623,6.690000057220459,6.71999979019165,21634200.0
2022-10-25,LVS,34.77000045776367,36.400001525878906,34.25,35.22999954223633,10269700.0
2022-10-25,LW,84.38937377929688,85.2519198534174,82.46486093002984,82.46486093002984,1495600.0
2022-10-25,LYV,81.70999908447266,81.9800033569336,78.8499984741211,78.8499984741211,1639700.0
2022-10-25,MA,311.4100036621094,312.1000061035156,305.8599853515625,305.9100036621094,3012400.0
2022-10-25,MAS,48.042781829833984,48.39062833955466,47.088685296392185,47.287456355336545,2332700.0
2022-10-25,MCO,257.0022888183594,258.29919002031903,239.1751413401484,240.5518373272048,1602300.0
2022-10-25,MDLZ,59.310001373291016,59.38999938964844,58.52000045776367,58.83000183105469,7080600.0
2022-10-25,MDT,84.5,84.69999694824219,83.44999694824219,83.5199966430664,5142500.0
2022-10-25,MGM,34.189998626708984,34.97999954223633,33.83000183105469,34.02000045776367,5381700.0
2022-10-25,MHK,100.23999786376953,100.5,96.30999755859375,96.8499984741211,523500.0
2022-10-25,MLM,332.7900085449219,333.6000061035156,315.54998779296875,315.54998779296875,542200.0
2022-10-25,MNST,91.66000366210938,91.70999908447266,90.05999755859375,90.56999969482422,1638700.0
2022-10-25,MOH,366.25,371.010009765625,363.3399963378906,366.45001220703125,567200.0
2022-10-25,MOS,53.630001068115234,53.70000076293945,52.130001068115234,52.220001220703125,3206100.0
2022-10-25,MRK,97.70999908447266,98.29000091552734,96.3499984741211,96.86000061035156,8747900.0
2022-10-25,MSCI,447.2220458984375,447.55115090166777,415.2077959250025,415.2077959250025,735600.0
2022-10-25,MSFT,249.95558166503906,250.3345034160636,245.13915343761474,246.56512744954154,34775500.0
2022-10-25,MTCH,45.43000030517578,45.599998474121094,43.150001525878906,43.150001525878906,3060100.0
2022-10-25,NDSN,223.4600067138672,223.6699981689453,218.11000061035156,218.52000427246094,161200.0
2022-10-25,NEE,75.4766845703125,75.7055181432141,73.22810208953115,73.37734566668296,9216900.0
2022-10-25,NEM,42.720001220703125,42.970001220703125,42.04999923706055,42.220001220703125,8649200.0
2022-10-25,NI,24.8972225189209,24.956668105556634,24.332502673648822,24.42166916392137,5149600.0
2022-10-25,NTRS,82.0199966430664,82.33999633789062,79.38999938964844,79.5,945100.0
2022-10-25,NVDA,132.61000061035156,133.0,126.63999938964844,126.94000244140625,50548200.0
2022-10-25,NWS,17.3700008392334,17.440000534057617,17.030000686645508,17.059999465942383,1662800.0
2022-10-25,NWSA,17.170000076293945,17.239999771118164,16.920000076293945,16.989999771118164,3563700.0
2022-10-25,NXPI,148.74000549316406,148.7899932861328,144.80999755859375,145.44000244140625,2831900.0
2022-10-25,OGN,24.439668655395508,24.657087055609544,23.668827083600444,23.74788780596292,2353300.0
2022-10-25,OMC,71.70999908447266,71.98999786376953,70.58000183105469,70.97000122070312,1325700.0
2022-10-25,ON,66.58999633789062,67.5999984741211,65.4000015258789,65.43000030517578,7056600.0
2022-10-25,ORCL,73.13999938964844,74.11000061035156,72.61000061035156,73.44999694824219,9137700.0
2022-10-25,ORLY,775.72998046875,778.4299926757812,761.6500244140625,771.5700073242188,652000.0
2022-10-25,OXY,71.08999633789062,71.56999969482422,70.20999908447266,70.81999969482422,12413500.0
2022-10-25,PARA,19.670000076293945,19.729999542236328,19.1299991607666,19.1299991607666,6681400.0
2022-10-25,PAYX,115.6824722290039,115.84137277912295,113.51739824639137,113.51739824639137,2035600.0
2022-10-25,PCAR,91.40922546386719,94.64750745291542,89.3765798569767,94.55783560058573,3208200.0
2022-10-25,PCG,15.130000114440918,15.25,14.6899995803833,14.739999771118164,23539000.0
2022-10-25,PEAK,22.751880645751953,22.811129805200117,22.021132850738365,22.10013235783486,7387000.0
2022-10-25,PEG,56.08000183105469,56.41999816894531,55.22999954223633,55.47999954223633,4305300.0
2022-10-25,PEP,178.27000427246094,178.8699951171875,176.61000061035156,178.1199951171875,5220000.0
2022-10-25,PGR,122.11000061035156,122.56999969482422,120.2699966430664,121.83999633789062,2473200.0
2022-10-25,PHM,39.54999923706055,40.5099983215332,37.779998779296875,37.959999084472656,5781900.0
2022-10-25,PNR,42.22999954223633,44.869998931884766,40.20000076293945,40.5099983215332,3182300.0
2022-10-25,PNW,64.956787109375,65.24311523628322,63.515278545911976,63.7226180448241,979000.0
2022-10-25,PSA,300.1099853515625,301.2300109863281,291.25,292.55999755859375,881000.0
2022-10-25,PWR,142.35000610351562,142.75,137.30999755859375,137.72999572753906,1365400.0
2022-10-25,QCOM,119.16999816894531,119.94000244140625,116.2300033569336,116.56999969482422,6205100.0
2022-10-25,RCL,50.900001525878906,51.060001373291016,49.150001525878906,49.619998931884766,6711000.0
2022-10-25,RE,281.61871337890625,281.7480563031852,275.67911019532005,279.2110525316116,295900.0
2022-10-25,RF,21.229999542236328,21.280000686645508,20.260000228881836,20.360000610351562,11146400.0
2022-10-25,RJF,104.77999877929688,104.83000183105469,101.33999633789062,102.75,1693900.0
2022-10-25,RMD,229.5060577392578,230.07489040424724,222.86976801177917,223.53838546244359,647400.0
2022-10-25,SBUX,84.72308349609375,85.50857010854942,83.61942576341026,83.61942576341026,10674000.0
2022-10-25,SEE,47.619998931884766,47.72999954223633,46.63999938964844,47.0,981400.0
2022-10-25,SHW,219.65135192871094,228.00050778802154,218.59399543455544,224.33963847752898,2812500.0
2022-10-25,SIVB,239.5,240.9499969482422,230.6999969482422,230.6999969482422,2289800.0
2022-10-25,SJM,145.0058135986328,145.73083842325835,143.58555845211401,143.99275504108297,1011600.0
2022-10-25,SLB,52.470001220703125,52.68000030517578,51.209999084472656,51.88999938964844,18932500.0
2022-10-25,SO,65.03162384033203,65.10089033056624,64.00251630722278,64.01241367710801,3752900.0
2022-10-25,SPG,105.83999633789062,106.2699966430664,102.55000305175781,102.76000213623047,2379000.0
2022-10-25,SPGI,312.0299987792969,312.9700012207031,295.5199890136719,297.1300048828125,2973900.0
2022-10-25,SRE,146.22000122070312,146.6300048828125,143.61000061035156,143.89999389648438,1045100.0
2022-10-25,STT,72.05000305175781,72.66999816894531,70.0,70.19000244140625,3145200.0
2022-10-25,STX,58.0,58.0,55.959999084472656,55.959999084472656,4275700.0
2022-10-25,SWK,78.88999938964844,78.88999938964844,76.0,76.0,1697500.0
2022-10-25,SWKS,86.11028289794922,86.4579809541826,84.15322980811528,84.40158664531758,1818900.0
2022-10-25,SYK,224.6199951171875,225.38999938964844,219.5800018310547,219.5800018310547,1352300.0
2022-10-25,TDG,555.0399780273438,555.75,538.9000244140625,538.9000244140625,268700.0
2022-10-25,TDY,360.3900146484375,362.0899963378906,355.5400085449219,358.3399963378906,320400.0
2022-10-25,TJX,70.16925048828125,71.04561649035934,69.1036660774939,69.62152458619957,6383500.0
2022-10-25,TPR,31.959999084472656,32.20000076293945,30.059999465942383,30.459999084472656,3418900.0
2022-10-25,TROW,108.69000244140625,108.94000244140625,103.94999694824219,103.94999694824219,1753300.0
2022-10-25,TRV,176.08999633789062,178.63999938964844,175.63999938964844,177.72999572753906,2059800.0
2022-10-25,TSCO,213.3725128173828,213.73097208871212,206.70120183924325,206.99992043092746,1510200.0
2022-10-25,TT,153.9600067138672,154.64999389648438,146.97000122070312,146.97000122070312,1700400.0
2022-10-25,TXN,160.87728881835938,163.5559283043089,159.91496048206767,160.33163638982964,8611200.0
2022-10-25,TXT,64.37000274658203,64.51000213623047,63.09000015258789,63.09000015258789,1378800.0
2022-10-25,TYL,346.05999755859375,346.05999755859375,340.9100036621094,340.9100036621094,318600.0
2022-10-25,UHS,96.68000030517578,98.52999877929688,93.08999633789062,93.08999633789062,1472500.0
2022-10-25,URI,294.94000244140625,296.9800109863281,288.1400146484375,288.4800109863281,841700.0
2022-10-25,V,193.94650268554688,194.79459789857475,190.29466148660072,190.44432086985293,11907200.0
2022-10-25,VFC,28.6299991607666,28.959999084472656,27.899999618530273,27.899999618530273,6516500.0
2022-10-25,VLO,125.91687774658203,127.70434429829139,123.47400426715988,126.66165421375126,4396400.0
2022-10-25,VMC,161.9172821044922,162.6456461976653,154.72340590789094,154.72340590789094,735600.0
2022-10-25,VNO,23.19426155090332,23.54583832206033,22.325087714118048,22.4129819069073,2809100.0
2022-10-25,VRSK,173.82000732421875,174.0800018310547,169.47999572753906,169.9499969482422,785000.0
2022-10-25,VTR,39.119998931884766,39.189998626708984,37.2599983215332,37.43000030517578,2177900.0
2022-10-25,WAB,89.8401107788086,90.30937366759733,88.0528927909716,88.0528927909716,844000.0
2022-10-25,WAT,296.80999755859375,297.5299987792969,288.05999755859375,288.05999755859375,470000.0
2022-10-25,WBA,35.10677719116211,35.18584454757542,33.999807809143874,33.999807809143874,6596900.0
2022-10-25,WDC,35.290000915527344,35.5099983215332,34.779998779296875,34.939998626708984,5727600.0
2022-10-25,WFC,45.07966232299805,45.30819002726412,44.08606163125729,44.493437763259564,16362200.0
2022-10-25,WM,165.0500030517578,165.22999572753906,163.10000610351562,163.5399932861328,2076300.0
2022-10-25,WMB,31.850000381469727,31.8799991607666,30.93000030517578,31.0,5810000.0
2022-10-25,WMT,140.07000732421875,140.44000244140625,138.32000732421875,139.08999633789062,5017100.0
2022-10-25,WRK,33.21961975097656,33.34860977812877,31.622142288473878,32.197631451692175,2644800.0
2022-10-25,WTW,211.47000122070312,213.6999969482422,209.3300018310547,212.4499969482422,610700.0
2022-10-25,WYNN,57.439998626708984,58.13999938964844,56.650001525878906,56.9900016784668,3688900.0
2022-10-25,XEL,62.400001525878906,62.66999816894531,61.72999954223633,61.880001068115234,2774300.0
2022-10-25,XYL,97.95838165283203,98.06808926469256,95.56477278989638,95.56477278989638,759100.0
2022-10-25,YUM,110.73249816894531,111.1804497333655,107.51723834465588,108.67194223745787,2326500.0
2022-10-25,ZBH,110.7300033569336,111.0,109.11000061035156,109.2699966430664,1231400.0
2022-10-25,ZION,51.093528747558594,51.45061867443686,47.106034654363505,47.3341746001236,3797100.0
2022-10-26,A,137.69000244140625,139.30999755859375,134.0,134.42999267578125,1381900.0
2022-10-26,AAL,14.0,14.4399995803833,13.989999771118164,14.140000343322754,28273700.0
2022-10-26,AAPL,149.1026611328125,151.73828830588909,147.7948178840182,150.709995351885,88194300.0
2022-10-26,ABBV,152.50999450683594,152.88999938964844,150.6999969482422,151.00999450683594,4727900.0
2022-10-26,ABC,154.21572875976562,154.8737088756743,152.99946801654275,153.49793503550273,909800.0
2022-10-26,ABT,98.41999816894531,99.5199966430664,97.87999725341797,98.08999633789062,8290100.0
2022-10-26,ACGL,48.790000915527344,49.65999984741211,48.599998474121094,49.310001373291016,2069300.0
2022-10-26,ADBE,320.4800109863281,330.5799865722656,316.5400085449219,318.1600036621094,4207700.0
2022-10-26,ADM,93.19292449951172,93.7306343672279,91.50014008401757,91.67937670658964,3741600.0
2022-10-26,ADP,235.13999938964844,246.3000030517578,233.8800048828125,246.02999877929688,2942400.0
2022-10-26,ADSK,214.55999755859375,219.6199951171875,211.00999450683594,213.3300018310547,1180100.0
2022-10-26,AEP,86.6367416381836,87.78595765968899,86.4286954739684,87.1816298481118,2197600.0
2022-10-26,AJG,175.91000366210938,177.82000732421875,174.42999267578125,176.39999389648438,815500.0
2022-10-26,AKAM,86.76000213623047,88.37000274658203,86.73999786376953,86.73999786376953,1389200.0
2022-10-26,ALB,282.1499938964844,287.07000732421875,279.3900146484375,283.4200134277344,1051200.0
2022-10-26,ALGN,221.63999938964844,229.55999755859375,217.97999572753906,219.1699981689453,1296000.0
2022-10-26,ALL,124.2699966430664,127.3499984741211,124.20999908447266,125.63999938964844,1799200.0
2022-10-26,ALLE,97.33000183105469,98.7699966430664,96.58000183105469,98.08999633789062,898100.0
2022-10-26,AMAT,87.9259033203125,90.03077864316576,85.59159094000836,86.25996165291298,8989100.0
2022-10-26,AMCR,11.362231254577637,11.53048737454011,11.3028472968797,11.411718515253245,6557000.0
2022-10-26,AMD,59.72999954223633,61.77000045776367,59.150001525878906,59.689998626708984,79761600.0
2022-10-26,AME,123.73999786376953,124.69000244140625,122.47000122070312,123.97000122070312,989500.0
2022-10-26,AMZN,115.66000366210938,119.3499984741211,114.76000213623047,116.0,68802300.0
2022-10-26,ANET,108.97000122070312,111.8949966430664,108.02999877929688,110.47000122070312,3874700.0
2022-10-26,AOS,51.64971160888672,52.59422103551697,51.361386999968026,51.81872712902369,1416900.0
2022-10-26,APH,73.19000244140625,73.98999786376953,71.41000366210938,73.0,3692900.0
2022-10-26,ARE,140.10000610351562,141.66000366210938,138.60000610351562,139.99000549316406,873700.0
2022-10-26,ATVI,72.4800033569336,73.04000091552734,72.36000061035156,72.83999633789062,6084700.0
2022-10-26,AVB,174.55999755859375,179.74000549316406,173.7100067138672,178.5,1078000.0
2022-10-26,AVGO,461.17999267578125,471.760009765625,455.3399963378906,457.989990234375,2929100.0
2022-10-26,AVY,163.24000549316406,177.6199951171875,162.6999969482422,175.24000549316406,1449900.0
2022-10-26,AWK,138.5641632080078,140.59454648745367,138.05657118487332,139.53954236864007,721800.0
2022-10-26,AXP,146.8800048828125,149.5,146.47000122070312,147.55999755859375,3559100.0
2022-10-26,AZO,2423.679931640625,2450.0,2401.2099609375,2434.889892578125,125000.0
2022-10-26,BA,133.7899932861328,150.13999938964844,132.2100067138672,147.0500030517578,29406500.0
2022-10-26,BAC,35.70000076293945,36.09000015258789,35.349998474121094,35.41999816894531,41104600.0
2022-10-26,BBY,65.98999786376953,67.47000122070312,65.16999816894531,65.91999816894531,2340400.0
2022-10-26,BDX,232.8800048828125,233.61000061035156,225.8000030517578,227.1999969482422,1845800.0
2022-10-26,BEN,23.450000762939453,23.709999084472656,23.299999237060547,23.469999313354492,2493700.0
2022-10-26,BK,41.2599983215332,41.880001068115234,40.91999816894531,41.41999816894531,6690000.0
2022-10-26,BLK,637.7999877929688,641.6500244140625,634.030029296875,635.0,1069200.0
2022-10-26,BMY,74.44999694824219,75.20999908447266,72.4800033569336,73.08999633789062,10417400.0
2022-10-26,BR,144.3300018310547,146.41000366210938,142.86000061035156,144.5800018310547,520600.0
2022-10-26,BSX,41.790000915527344,42.68000030517578,41.31999969482422,41.959999084472656,22187900.0
